Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57929507,06/17/2023 05:15:30 PM,06/17/2023 07:53:26 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,10470,4299 VIREO AVENUE,VIREO AVENUE,EAST  236 STREET,EAST  237 STREET,EAST  236 STREET,EAST  237 STREET,ADDRESS,BRONX,VIREO AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/17/2023 07:53:34 PM,12 BRONX,11,Precinct 47,2033850084,BRONX,1021945,266833,MOBILE,Unspecified,BRONX,,,,,,,,40.89898805734182,-73.86364774990085,POINT (-73.863647749901 40.898988057342)
57935780,06/19/2023 12:14:40 AM,06/19/2023 12:41:08 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11235,11 BRIGHTON    3 PLACE,BRIGHTON    3 PLACE,BRIGHTON    3 LANE,OCEAN VIEW AVENUE,BRIGHTON    3 LANE,OCEAN VIEW AVENUE,ADDRESS,BROOKLYN,BRIGHTON    3 PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 12:41:12 AM,13 BROOKLYN,48,Precinct 60,3086630283,BROOKLYN,994115,150292,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.57918737300931,-73.9644867052822,POINT (-73.964486705282 40.579187373009)
57939515,06/18/2023 10:44:20 AM,06/20/2023 06:47:29 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER,RESIDENTIAL BUILDING,10469,3240 BRONXWOOD AVENUE,BRONXWOOD AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment to inspect for a lack of heat or hot water. However, HPD was able to verify that heat or hot water was inadequate by inspecting another apartment and a violation was issued. Information about specific violations is available at www.nyc.gov/hpd.",06/20/2023 12:00:00 AM,12 BRONX,12,Precinct 47,2046080023,BRONX,1022601,257236,ONLINE,Unspecified,BRONX,,,,,,,,40.87264450726992,-73.8613297925433,POINT (-73.861329792543 40.87264450727)
57931577,06/18/2023 11:11:14 AM,06/18/2023 12:12:56 PM,NYPD,New York City Police Department,Animal-Abuse,Neglected,Cat,Residential Building/House,10459,1007 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,EAST  163 STREET,ALDUS STREET,EAST  163 STREET,ALDUS STREET,ADDRESS,BRONX,SOUTHERN BOULEVARD,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,06/18/2023 12:13:02 PM,02 BRONX,17,Precinct 41,2027240164,BRONX,1014199,239091,PHONE,Unspecified,BRONX,,,,,,,,40.82287437875806,-73.89179090077414,POINT (-73.891790900774 40.822874378758)
57928247,06/18/2023 12:13:38 AM,06/18/2023 02:57:09 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11420,121 STREET,121 STREET,109 AVENUE,111 AVENUE,109 AVENUE,111 AVENUE,BLOCKFACE,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 02:57:16 AM,Unspecified QUEENS,,Precinct 106,,QUEENS,,,ONLINE,Unspecified,QUEENS,,,,,,,,,,
57936986,06/18/2023 11:33:20 PM,06/19/2023 12:22:09 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10302,8 PORT LANE,PORT LANE,RICHMOND TERRACE,BEND,RICHMOND TERRACE,BEND,ADDRESS,STATEN ISLAND,PORT LANE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 12:22:14 AM,01 STATEN ISLAND,49,Precinct 121,5010860124,STATEN ISLAND,945807,172273,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.63944276664482,-74.13851707174653,POINT (-74.138517071747 40.639442766645)
57942395,06/20/2023 12:35:17 AM,06/20/2023 01:43:55 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10016,685 1 AVENUE,1 AVENUE,EAST   39 STREET,EAST   40 STREET,EAST   39 STREET,EAST   40 STREET,ADDRESS,NEW YORK,1 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/20/2023 01:44:00 AM,06 MANHATTAN,04,Precinct 17,1009457502,MANHATTAN,992238,211437,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.747018691029226,-73.97117132877398,POINT (-73.971171328774 40.747018691029)
57939398,06/18/2023 04:35:45 AM,06/18/2023 05:14:37 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10458,2562 DECATUR AVENUE,DECATUR AVENUE,EAST FORDHAM ROAD,EAST  193 STREET,EAST FORDHAM ROAD,EAST  193 STREET,ADDRESS,BRONX,DECATUR AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 05:14:45 AM,07 BRONX,15,Precinct 52,2032750108,BRONX,1014406,253575,ONLINE,Unspecified,BRONX,,,,,,,,40.86262798726531,-73.89097785535238,POINT (-73.890977855352 40.862627987265)
57931901,06/18/2023 11:50:35 AM,06/18/2023 12:25:46 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,10031,517 WEST  144 STREET,WEST  144 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  144 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/18/2023 12:25:53 PM,09 MANHATTAN,07,Precinct 30,1020760023,MANHATTAN,998415,239805,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.82487352001085,-73.94881873725379,POINT (-73.948818737254 40.824873520011)
57933701,06/18/2023 11:34:37 PM,06/19/2023 12:05:27 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10453,1501 UNDERCLIFF AVENUE,UNDERCLIFF AVENUE,CROSS BRONX EP ET    1 D-1 C WB,WEST  174 STREET,CROSS BRONX EP ET    1 D-1 C WB,WEST  174 STREET,ADDRESS,BRONX,UNDERCLIFF AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 12:05:31 AM,05 BRONX,14,Precinct 46,2028800061,BRONX,1005240,247416,MOBILE,Unspecified,BRONX,,,,,,,,40.845749925937085,-73.92413470328373,POINT (-73.924134703284 40.845749925937)
57936554,06/18/2023 02:56:55 PM,06/18/2023 03:12:00 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,,Street/Sidewalk,11216,352 MONROE STREET,MONROE STREET,MARCY AVENUE,TOMPKINS AVENUE,MARCY AVENUE,TOMPKINS AVENUE,ADDRESS,BROOKLYN,MONROE STREET,,Closed,,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,06/18/2023 03:12:04 PM,03 BROOKLYN,36,Precinct 79,3018190042,BROOKLYN,999513,189248,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68610565367731,-73.94496618901948,POINT (-73.944966189019 40.686105653677)
57933944,06/18/2023 06:52:25 PM,06/18/2023 08:20:40 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11418,102-45 86 ROAD,86 ROAD,102 STREET,DEAD END,102 STREET,DEAD END,ADDRESS,RICHMOND HILL,86 ROAD,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/18/2023 08:20:44 PM,09 QUEENS,29,Precinct 102,4091860028,QUEENS,1027295,192800,MOBILE,Unspecified,QUEENS,,,,,,,,40.69576355000559,-73.84477005611764,POINT (-73.844770056118 40.695763550006)
57936338,06/18/2023 10:54:58 PM,06/18/2023 11:20:36 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,10453,160 WEST  180 STREET,WEST  180 STREET,ANDREWS AVENUE SOUTH,LORING PLACE SOUTH,ANDREWS AVENUE SOUTH,LORING PLACE SOUTH,ADDRESS,BRONX,WEST  180 STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,06/18/2023 11:20:40 PM,05 BRONX,14,Precinct 46,,BRONX,1008189,251231,MOBILE,Unspecified,BRONX,,,,,,,,40.85621346274063,-73.91346235699889,POINT (-73.913462356999 40.856213462741)
57928130,06/17/2023 11:04:58 PM,06/17/2023 11:17:42 PM,NYPD,New York City Police Department,Encampment,N/A,,Street/Sidewalk,10036,503 WEST   46 STREET,WEST   46 STREET,10 AVENUE,AMTRAK-NORTHEAST LINE,10 AVENUE,AMTRAK-NORTHEAST LINE,ADDRESS,NEW YORK,WEST   46 STREET,,Closed,,The Police Department visited the location and no Encampment was found.,06/17/2023 11:17:45 PM,04 MANHATTAN,03,Precinct 18,1010750029,MANHATTAN,985978,216988,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7622582141106,-73.99376222569616,POINT (-73.993762225696 40.762258214111)
57935024,06/18/2023 07:15:53 PM,07/13/2023 05:03:02 AM,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,BOWL STOPPED UP,RESIDENTIAL BUILDING,10029,449 EAST  116 STREET,EAST  116 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",07/13/2023 12:00:00 AM,11 MANHATTAN,08,Precinct 25,1017100021,MANHATTAN,1002577,229047,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79533814899546,-73.93380989193196,POINT (-73.933809891932 40.795338148995)
57933008,06/19/2023 01:08:49 AM,06/19/2023 01:25:29 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,,Street/Sidewalk,10024,RIVERSIDE DRIVE,RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST   91 STREET,RIVERSIDE DRIVE,WEST   91 STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 01:25:33 AM,07 MANHATTAN,06,Precinct 24,,MANHATTAN,990593,228090,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7927281712274,-73.97709241224925,POINT (-73.977092412249 40.792728171227)
57939875,06/18/2023 10:09:40 AM,07/10/2023 09:56:23 PM,DSNY,Department of Sanitation,Dirty Condition,Syringes,N/A,Gutter,10014,108 WASHINGTON PLACE,WASHINGTON PLACE,AVENUE OF THE AMERICAS,BARROW STREET,AVENUE OF THE AMERICAS,BARROW STREET,ADDRESS,NEW YORK,WASHINGTON PLACE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/20/2023 12:07:18 PM,02 MANHATTAN,03,Precinct 6,1005920015,MANHATTAN,983977,206160,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73253824016009,-74.00098504216567,POINT (-74.000985042166 40.73253824016)
57935060,06/18/2023 07:07:49 PM,06/20/2023 03:19:49 PM,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,N/A,Street,10312,556 JEFFERSON BOULEVARD,JEFFERSON BOULEVARD,WOODROW ROAD,VESPA AVENUE,WOODROW ROAD,VESPA AVENUE,ADDRESS,STATEN ISLAND,JEFFERSON BOULEVARD,,Closed,,The Department of Sanitation collected the requested items.,06/20/2023 11:20:26 AM,03 STATEN ISLAND,51,Precinct 123,5060130063,STATEN ISLAND,931108,139467,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.54932112339629,-74.19122203867995,POINT (-74.19122203868 40.549321123396)
57940469,06/18/2023 08:43:46 PM,06/18/2023 09:06:58 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11207,168 MALTA STREET,MALTA STREET,DE WITT AVENUE,STANLEY AVENUE,DE WITT AVENUE,STANLEY AVENUE,ADDRESS,BROOKLYN,MALTA STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 09:07:03 PM,05 BROOKLYN,42,Precinct 75,3043420005,BROOKLYN,1013802,178506,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.65658511679412,-73.89349146345131,POINT (-73.893491463451 40.656585116794)
57938003,06/18/2023 09:43:16 PM,06/18/2023 10:19:33 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11417,107-07 103 AVENUE,103 AVENUE,107 STREET,108 STREET,107 STREET,108 STREET,ADDRESS,OZONE PARK,103 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 10:19:36 PM,09 QUEENS,29,Precinct 102,4094250036,QUEENS,1030024,188934,MOBILE,Unspecified,QUEENS,,,,,,,,40.685138594839756,-73.83495495935864,POINT (-73.834954959359 40.68513859484)
57941729,06/19/2023 08:26:10 PM,06/27/2023 03:27:41 PM,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,FIXTURE MISSING/HANGING/LOOSE,RESIDENTIAL BUILDING,10023,101 WEST   72 STREET,WEST   72 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/27/2023 12:00:00 AM,07 MANHATTAN,06,Precinct 20,1011447502,MANHATTAN,990091,222530,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.777467800389545,-73.97891020715717,POINT (-73.978910207157 40.77746780039)
57940019,06/19/2023 12:39:27 AM,06/19/2023 03:16:47 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11237,378 WEIRFIELD STREET,WEIRFIELD STREET,IRVING AVENUE,WYCKOFF AVENUE,IRVING AVENUE,WYCKOFF AVENUE,ADDRESS,BROOKLYN,WEIRFIELD STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,06/19/2023 03:16:51 AM,04 BROOKLYN,37,Precinct 83,3034070026,BROOKLYN,1010201,192813,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.695865867461954,-73.9064147493613,POINT (-73.906414749361 40.695865867462)
57930641,06/17/2023 05:35:10 PM,06/17/2023 08:20:37 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,,Street/Sidewalk,11422,259-20 CRAFT AVENUE,CRAFT AVENUE,259 STREET,DEAD END,259 STREET,DEAD END,ADDRESS,ROSEDALE,CRAFT AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/17/2023 08:20:41 PM,13 QUEENS,31,Precinct 105,,QUEENS,1059287,176658,ONLINE,Unspecified,QUEENS,,,,,,,,40.651244164526446,-73.72957999516578,POINT (-73.729579995166 40.651244164526)
57930236,06/17/2023 10:55:07 PM,06/17/2023 11:12:30 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,,Street/Sidewalk,10033,603 WEST  184 STREET,WEST  184 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,WEST  184 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/17/2023 11:12:34 PM,12 MANHATTAN,10,Precinct 34,1021660026,MANHATTAN,1002876,249402,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.85120621118821,-73.93267351623494,POINT (-73.932673516235 40.851206211188)
57934952,06/18/2023 11:10:22 PM,06/18/2023 11:53:53 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10458,2409 BELMONT AVENUE,BELMONT AVENUE,EAST  187 STREET,EAST  188 STREET,EAST  187 STREET,EAST  188 STREET,ADDRESS,BRONX,BELMONT AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 11:53:58 PM,06 BRONX,15,Precinct 48,2030760019,BRONX,1015788,250838,PHONE,Unspecified,BRONX,,,,,,,,40.8551109210181,-73.8859944329489,POINT (-73.885994432949 40.855110921018)
57940406,06/18/2023 03:35:40 AM,06/18/2023 05:02:29 AM,DHS,Department of Homeless Services,Homeless Person Assistance,,,Store/Commercial,10009,150 1 AVENUE,1 AVENUE,EAST 9 STREET,EAST 10 STREET,EAST    9 STREET,EAST   10 STREET,ADDRESS,NEW YORK,1 AVENUE,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",06/18/2023 05:02:29 AM,03 MANHATTAN,02,Precinct 9,1004370001,MANHATTAN,988467,204602,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72826091050707,-73.984785142095,POINT (-73.984785142095 40.728260910507)
57939965,06/18/2023 12:12:38 PM,04/22/2024 03:13:42 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Sprinkler/Spray shower,Park,11375,76-10 AUSTIN STREET,AUSTIN STREET,76 AVENUE,76 ROAD,76 AVENUE,76 ROAD,ADDRESS,FOREST HILLS,AUSTIN STREET,,Closed,,"Upon inspection the reported condition was not found, and, therefore, no action was taken.",04/22/2024 03:13:46 PM,06 QUEENS,29,Precinct 112,4033340071,QUEENS,1029421,200179,PHONE,Unspecified,QUEENS,,,,,,,,40.716006534066445,-73.83705373974459,POINT (-73.837053739745 40.716006534066)
57929012,06/17/2023 11:33:29 PM,06/18/2023 12:25:46 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,,Street/Sidewalk,10467,2970 BRONX PARK EAST,BRONX PARK EAST,ARNOW AVENUE,ADEE AVENUE,ARNOW AVENUE,ADEE AVENUE,ADDRESS,BRONX,BRONX PARK EAST,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 12:25:51 AM,11 BRONX,12,Precinct 49,2045420100,BRONX,1020062,256028,ONLINE,Unspecified,BRONX,,,,,,,,40.86933958732995,-73.87051679518537,POINT (-73.870516795185 40.86933958733)
57938948,06/18/2023 04:54:27 PM,06/19/2023 04:21:13 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,10461,1851 MULFORD AVENUE,MULFORD AVENUE,LAURIE AVENUE,ST THERESA AVENUE,LAURIE AVENUE,ST THERESA AVENUE,ADDRESS,BRONX,MULFORD AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/19/2023 04:21:21 AM,10 BRONX,13,Precinct 45,2041900032,BRONX,1029892,248469,MOBILE,Unspecified,BRONX,,,,,,,,40.848547083305895,-73.83502662717382,POINT (-73.835026627174 40.848547083306)
57929885,06/17/2023 05:06:00 PM,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Hanging from Wires,Street,11369,22-11 98 STREET,98 STREET,22 DRIVE,23 AVENUE,22 DRIVE,23 AVENUE,ADDRESS,EAST ELMHURST,98 STREET,,In Progress,,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",06/27/2023 11:58:46 AM,03 QUEENS,21,Precinct 115,4010750068,QUEENS,1019507,219789,MOBILE,Unspecified,QUEENS,,,,,,,,40.769876094743815,-73.87271386428925,POINT (-73.872713864289 40.769876094744)
57937769,06/19/2023 01:47:26 AM,06/19/2023 03:45:05 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11435,139-41 87 ROAD,87 ROAD,139 STREET,143 STREET,139 STREET,143 STREET,ADDRESS,JAMAICA,87 ROAD,,Closed,,The Police Department issued a summons in response to the complaint.,06/19/2023 03:45:10 AM,08 QUEENS,24,Precinct 107,4097000039,QUEENS,1035831,196628,PHONE,Unspecified,QUEENS,,,,,,,,40.70622485502073,-73.81395808795662,POINT (-73.813958087957 40.706224855021)
57930479,06/18/2023 12:55:39 AM,06/18/2023 01:13:56 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11423,90-50 187 STREET,187 STREET,90 AVENUE,91 AVENUE,90 AVENUE,91 AVENUE,ADDRESS,HOLLIS,187 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 01:14:03 AM,12 QUEENS,23,Precinct 103,4099080091,QUEENS,1047093,198651,PHONE,Unspecified,QUEENS,,,,,,,,40.711704674445315,-73.7733196856042,POINT (-73.773319685604 40.711704674445)
57931019,06/18/2023 12:11:32 AM,06/18/2023 12:21:39 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10303,2645 FOREST AVENUE,FOREST AVENUE,MORROW STREET,GOETHALS ROAD NORTH,MORROW STREET,GOETHALS ROAD NORTH,ADDRESS,STATEN ISLAND,FOREST AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 12:21:45 AM,01 STATEN ISLAND,49,Precinct 121,5013840041,STATEN ISLAND,935214,167405,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.62602885376739,-74.17665009951133,POINT (-74.176650099511 40.626028853767)
57937994,06/18/2023 06:56:37 PM,06/18/2023 07:15:24 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10031,546 WEST  147 STREET,WEST  147 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  147 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 07:15:29 PM,09 MANHATTAN,07,Precinct 30,1020780061,MANHATTAN,998648,240607,PHONE,Unspecified,MANHATTAN,,,,,,,,40.82707440460368,-73.94797513613291,POINT (-73.947975136133 40.827074404604)
57935294,06/18/2023 09:19:43 PM,06/18/2023 10:33:00 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11201,8 EVERIT STREET,EVERIT STREET,OLD FULTON STREET,COLUMBIA HEIGHTS,OLD FULTON STREET,COLUMBIA HEIGHTS,ADDRESS,BROOKLYN,EVERIT STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/18/2023 10:33:05 PM,02 BROOKLYN,33,Precinct 84,3002000011,BROOKLYN,985821,195232,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70254336772228,-73.99433404773045,POINT (-73.99433404773 40.702543367722)
57936266,06/18/2023 10:35:34 AM,06/18/2023 11:10:32 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11433,109-58 153 STREET,153 STREET,109 DRIVE,110 AVENUE,109 DRIVE,110 AVENUE,ADDRESS,JAMAICA,153 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 11:10:40 AM,12 QUEENS,28,Precinct 103,4121420017,QUEENS,1040763,190940,MOBILE,Unspecified,QUEENS,,,,,,,,40.69058253802821,-73.79621717992342,POINT (-73.796217179923 40.690582538028)
57943799,06/19/2023 08:57:06 AM,07/05/2023 03:16:47 PM,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,N/A,Sidewalk,11220,5812 8 AVENUE,8 AVENUE,58 STREET,59 STREET,58 STREET,59 STREET,ADDRESS,BROOKLYN,8 AVENUE,,Closed,,"The Department of Sanitation will note this location for periodic surveillance, which may take place at various times.",07/05/2023 03:16:50 PM,07 BROOKLYN,43,Precinct 72,3008580042,BROOKLYN,981885,171174,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63650935790946,-74.00852114398643,POINT (-74.008521143986 40.636509357909)
57929930,06/17/2023 10:50:20 PM,06/17/2023 11:50:28 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11369,26-10 94 STREET,94 STREET,ASTORIA BOULEVARD,30 AVENUE,ASTORIA BOULEVARD,30 AVENUE,ADDRESS,EAST ELMHURST,94 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/17/2023 11:50:31 PM,03 QUEENS,21,Precinct 115,4013670052,QUEENS,1018807,217127,PHONE,Unspecified,QUEENS,,,,,,,,40.76257236525757,-73.8752547129555,POINT (-73.875254712955 40.762572365258)
57943889,06/19/2023 12:30:00 PM,06/20/2023 04:29:00 AM,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,,Street,,,,,,76 STREET,76 STREET,INTERSECTION,,,DSNY Garage,Closed,,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,06/20/2023 12:00:00 PM,09 QUEENS,,Unspecified,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,
57937697,06/18/2023 05:29:11 PM,06/19/2023 12:57:53 AM,DHS,Department of Homeless Services,Homeless Person Assistance,,,Street/Sidewalk,10003,145 FOURTH AVENUE,FOURTH AVENUE,EAST 13 STREET,EAST 14 STREET,EAST   13 STREET,EAST   14 STREET,ADDRESS,NEW YORK,4 AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,06/19/2023 12:57:53 AM,03 MANHATTAN,02,Precinct 9,1005590009,MANHATTAN,987057,206662,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.73391566554618,-73.98987153654743,POINT (-73.989871536547 40.733915665546)
57932486,06/19/2023 12:33:15 AM,06/19/2023 01:00:43 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10457,245 EAST  180 STREET,EAST  180 STREET,ANTHONY AVENUE,RYER AVENUE,ANTHONY AVENUE,RYER AVENUE,ADDRESS,BRONX,EAST  180 STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,06/19/2023 01:01:17 AM,05 BRONX,15,Precinct 46,2031560129,BRONX,1011595,250047,ONLINE,Unspecified,BRONX,,,,,,,,40.852953845357526,-73.9011547685295,POINT (-73.901154768529 40.852953845358)
57940307,06/18/2023 07:49:55 PM,06/18/2023 08:33:24 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11368,33-34 99 STREET,99 STREET,NORTHERN BOULEVARD,34 AVENUE,NORTHERN BOULEVARD,34 AVENUE,ADDRESS,CORONA,99 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 08:33:30 PM,03 QUEENS,21,Precinct 115,4017130023,QUEENS,1020443,214870,PHONE,Unspecified,QUEENS,,,,,,,,40.756370939092996,-73.86936117178836,POINT (-73.869361171788 40.756370939093)
57937940,06/19/2023 12:31:01 AM,06/19/2023 12:40:50 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,11373,75-06 WOODSIDE AVENUE,WOODSIDE AVENUE,75 STREET,76 STREET,75 STREET,76 STREET,ADDRESS,ELMHURST,WOODSIDE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/19/2023 12:40:55 AM,04 QUEENS,25,Precinct 110,4015190028,QUEENS,1014849,210095,ONLINE,Unspecified,QUEENS,,,,,,,,40.743285907928446,-73.8895744485457,POINT (-73.889574448546 40.743285907928)
