Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57932959,06/18/2023 05:08:05 AM,06/18/2023 05:26:01 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11203,552 EAST   34 STREET,EAST   34 STREET,CLARENDON ROAD,AVENUE D,CLARENDON ROAD,AVENUE D,ADDRESS,BROOKLYN,EAST   34 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 05:26:05 AM,17 BROOKLYN,45,Precinct 67,3049500013,BROOKLYN,999556,173499,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64287807546655,-73.94484689772484,POINT (-73.944846897725 40.642878075467)
57937333,06/18/2023 04:52:25 PM,06/20/2023 03:31:37 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER,RESIDENTIAL BUILDING,10458,2355 BEAUMONT AVENUE,BEAUMONT AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",06/20/2023 12:00:00 AM,06 BRONX,15,Precinct 48,2030890037,BRONX,1016103,250208,ONLINE,Unspecified,BRONX,,,,,,,,40.853380629345104,-73.88485874568707,POINT (-73.884858745687 40.853380629345)
57930853,06/17/2023 11:33:36 AM,06/17/2023 11:42:23 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,,Street/Sidewalk,10036,555 11 AVENUE,11 AVENUE,WEST   42 STREET,WEST   43 STREET,WEST   42 STREET,WEST   43 STREET,ADDRESS,NEW YORK,11 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/17/2023 11:42:31 AM,04 MANHATTAN,03,Precinct 10,1010907502,MANHATTAN,984757,216542,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.76103421305012,-73.9981698533262,POINT (-73.998169853326 40.76103421305)
57932086,06/18/2023 10:28:05 PM,06/18/2023 11:16:48 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Club/Bar/Restaurant,11211,488 DRIGGS AVENUE,DRIGGS AVENUE,NORTH   10 STREET,NORTH    9 STREET,NORTH   10 STREET,NORTH    9 STREET,ADDRESS,BROOKLYN,DRIGGS AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/18/2023 11:16:52 PM,01 BROOKLYN,33,Precinct 94,3023050018,BROOKLYN,996761,201052,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.718509178861716,-73.95486714649024,POINT (-73.95486714649 40.718509178862)
57936730,06/18/2023 07:14:06 PM,06/18/2023 07:36:41 PM,NYPD,New York City Police Department,Encampment,N/A,,Street/Sidewalk,10019,WEST   57 STREET,WEST   57 STREET,BROADWAY,WEST   57 STREET,BROADWAY,WEST   57 STREET,INTERSECTION,,,,Closed,,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,06/18/2023 07:36:45 PM,05 MANHATTAN,06,Precinct 18,,MANHATTAN,989278,218456,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.76628623437032,-73.9818487116524,POINT (-73.981848711652 40.76628623437)
57941311,06/19/2023 10:11:21 AM,06/19/2023 11:07:27 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10002,650 WATER STREET,WATER STREET,GOUVERNEUR SLIP EAST,JACKSON STREET,GOUVERNEUR SLIP EAST,JACKSON STREET,ADDRESS,NEW YORK,WATER STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 11:07:34 AM,03 MANHATTAN,01,Precinct 7,1002600001,MANHATTAN,989166,198468,PHONE,Unspecified,MANHATTAN,,,,,,,,40.71142419725948,-73.98226764316722,POINT (-73.982267643167 40.711424197259)
57940159,06/18/2023 05:59:53 PM,06/18/2023 11:20:01 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10465,332 SWINTON AVENUE,SWINTON AVENUE,MILES AVENUE,SAMPSON AVENUE,MILES AVENUE,SAMPSON AVENUE,ADDRESS,BRONX,SWINTON AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,06/18/2023 11:20:05 PM,10 BRONX,13,Precinct 45,2055790131,BRONX,1033811,237433,ONLINE,Unspecified,BRONX,,,,,,,,40.818235378382475,-73.82094294658945,POINT (-73.820942946589 40.818235378382)
57934795,06/19/2023 01:18:11 AM,06/19/2023 01:45:20 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11216,7 ALBANY AVENUE,ALBANY AVENUE,DECATUR STREET,FULTON STREET,DECATUR STREET,FULTON STREET,ADDRESS,BROOKLYN,ALBANY AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 01:45:23 AM,03 BROOKLYN,36,Precinct 79,3018590010,BROOKLYN,1001321,187229,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68056065778616,-73.93845219907324,POINT (-73.938452199073 40.680560657786)
57927631,06/17/2023 06:46:06 PM,06/17/2023 07:09:32 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10010,751 SIXTH AVENUE,SIXTH AVENUE,WEST   24 STREET,WEST   25 STREET,WEST   24 STREET,WEST   25 STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/17/2023 07:09:37 PM,04 MANHATTAN,03,Precinct 13,1008007504,MANHATTAN,986479,210367,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.74408513605614,-73.99195589914434,POINT (-73.991955899144 40.744085136056)
57928414,06/17/2023 10:00:04 AM,06/17/2023 03:42:08 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,11375,103-44 68 AVENUE,68 AVENUE,QUEENS BOULEVARD,YELLOWSTONE BOULEVARD,QUEENS BOULEVARD,YELLOWSTONE BOULEVARD,ADDRESS,FOREST HILLS,68 AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/17/2023 03:42:11 PM,06 QUEENS,29,Precinct 112,4021370024,QUEENS,1025901,203812,ONLINE,Unspecified,QUEENS,,,,,,,,40.72599549984596,-73.84972899887363,POINT (-73.849728998874 40.725995499846)
57939898,06/18/2023 01:05:00 PM,06/20/2023 06:41:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Vehicular (AA4)",AA4,,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVE,78 RD,,,ADDRESS,FRESH MEADOWS,,N/A,Closed,,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/20/2023 06:41:00 AM,08 QUEENS,24,Precinct 107,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,POINT (-73.809696824262 40.721959131993)
57928963,06/18/2023 12:53:18 AM,06/18/2023 01:17:18 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10304,CEBRA AVENUE,CEBRA AVENUE,CEBRA AVENUE,VICTORY BOULEVARD,CEBRA AVENUE,VICTORY BOULEVARD,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 01:17:24 AM,01 STATEN ISLAND,49,Precinct 120,,STATEN ISLAND,960450,170255,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.63395524036128,-74.08574862455268,POINT (-74.085748624553 40.633955240361)
57937009,06/18/2023 01:53:09 PM,06/18/2023 01:59:29 PM,DHS,Department of Homeless Services,Homeless Person Assistance,,,Street/Sidewalk,11354,136-29 ROOSEVELT AVENUE,ROOSEVELT AVENUE,MAIN STREET,LIPPMANN PLAZA,MAIN STREET,LIPPMANN PLAZA,ADDRESS,FLUSHING,ROOSEVELT AVENUE,,Closed,,The Department of Homeless Services did not have enough information to act on your request.,06/18/2023 01:59:29 PM,07 QUEENS,20,Precinct 109,4049800014,QUEENS,1031615,216158,MOBILE,Unspecified,QUEENS,,,,,,,,40.759853373681224,-73.82902679397682,POINT (-73.829026793977 40.759853373681)
57935236,06/18/2023 12:06:24 PM,12/20/2023 11:07:09 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,,Comercial,10002,58 EAST BROADWAY,EAST BROADWAY,,,,,ADDRESS,NEW YORK,,N/A,Closed,11/11/2023 11:14:39 AM,,12/20/2023 11:07:09 AM,03 MANHATTAN,01,Precinct 5,1002810027,MANHATTAN,985489,199268,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.71362128570991,-73.99553069280383,POINT (-73.995530692804 40.71362128571)
57927172,06/17/2023 10:01:41 AM,06/17/2023 11:09:17 AM,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,,Street/Sidewalk,11370,22-19 HAZEN STREET,HAZEN STREET,DITMARS BOULEVARD,ASTORIA BOULEVARD NORTH,DITMARS BOULEVARD,ASTORIA BOULEVARD NORTH,ADDRESS,EAST ELMHURST,HAZEN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/17/2023 11:09:24 AM,01 QUEENS,22,Precinct 114,4010010042,QUEENS,1011989,219131,PHONE,Unspecified,QUEENS,,,,,,,,40.7680968444477,-73.899858317018,POINT (-73.899858317018 40.768096844448)
57927127,06/17/2023 05:23:31 PM,06/17/2023 06:14:06 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,10306,27 NEUTRAL AVENUE,NEUTRAL AVENUE,BEND,CEDAR GROVE AVENUE,BEND,CEDAR GROVE AVENUE,ADDRESS,STATEN ISLAND,NEUTRAL AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/17/2023 06:14:12 PM,02 STATEN ISLAND,50,Precinct 122,5040920024,STATEN ISLAND,955707,143586,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.56074026188289,-74.10272440783653,POINT (-74.102724407837 40.560740261883)
57927802,06/17/2023 10:09:26 AM,06/22/2023 07:16:11 PM,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE,RESIDENTIAL BUILDING,11373,79-11 41 AVENUE,41 AVENUE,,,,,ADDRESS,ELMHURST,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/22/2023 12:00:00 AM,04 QUEENS,25,Precinct 110,4014900018,QUEENS,1015780,210986,PHONE,Unspecified,QUEENS,,,,,,,,40.745728207655894,-73.88621048623587,POINT (-73.886210486236 40.745728207656)
57933391,06/18/2023 07:44:36 AM,06/18/2023 08:22:36 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11212,359 HERZL STREET,HERZL STREET,LIVONIA AVENUE,RIVERDALE AVENUE,LIVONIA AVENUE,RIVERDALE AVENUE,ADDRESS,BROOKLYN,HERZL STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 08:22:40 AM,16 BROOKLYN,41,Precinct 73,3035850017,BROOKLYN,1008279,180133,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.661067581638996,-73.91339112796987,POINT (-73.91339112797 40.661067581639)
57930547,06/18/2023 01:56:00 AM,06/18/2023 02:18:44 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11236,1130 EAST   82 STREET,EAST   82 STREET,AVENUE K,AVENUE L,AVENUE K,AVENUE L,ADDRESS,BROOKLYN,EAST   82 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 02:18:49 AM,18 BROOKLYN,46,Precinct 69,3080470059,BROOKLYN,1009929,169757,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.632583088805646,-73.90748345741449,POINT (-73.907483457414 40.632583088806)
57929080,06/17/2023 12:50:14 PM,07/17/2023 09:05:12 AM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,AT WALL OR CEILING,RESIDENTIAL BUILDING,10451,751 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",07/17/2023 12:00:00 AM,04 BRONX,08,Precinct 44,2024730033,BRONX,1004753,239576,ONLINE,Unspecified,BRONX,,,,,,,,40.824232542218056,-73.925918857235,POINT (-73.925918857235 40.824232542218)
57930799,06/17/2023 10:23:32 AM,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Car Rental,Reservation Not Honored,Business,11420,124-10 SOUTH CONDUIT AVENUE,SOUTH CONDUIT AVENUE,124 STREET,125 STREET,124 STREET,125 STREET,ADDRESS,SOUTH OZONE PARK,SOUTH CONDUIT AVENUE,,In Progress,,"The Department of Consumer and Worker Protection (DCWP) sent you a complaint form.  To help you, DCWP must get the completed form and any requested documents within 30 days.  You can send requested information by email, fax, or mail. Contact information is on the complaint form.  You may also be able to submit requested information at nyc.gov/dcwp. You must enter your NYC311 Service Request number.  If you didn't receive the complaint form within 15 days from the date you filed your Service Request, call DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.  DCWP will contact you about 30 days after getting your completed form and documents.",06/20/2023 11:38:34 AM,10 QUEENS,28,Precinct 106,,QUEENS,1035147,181654,PHONE,Unspecified,QUEENS,,,,,,,,40.66512870174396,-73.81653823930353,POINT (-73.816538239304 40.665128701744)
57937738,06/18/2023 09:22:21 AM,06/18/2023 10:41:10 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,,Street/Sidewalk,11105,31-37 20 AVENUE,20 AVENUE,31 STREET,33 STREET,31 STREET,33 STREET,ADDRESS,ASTORIA,20 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 10:41:14 AM,01 QUEENS,22,Precinct 114,4008500500,QUEENS,1010335,223245,MOBILE,Unspecified,QUEENS,,,,,,,,40.77939372561064,-73.90581351507858,POINT (-73.905813515079 40.779393725611)
57935173,06/18/2023 06:41:00 PM,06/20/2023 06:36:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),NR3,,11105,20-13 36 STREET,36 STREET,20 AVE,20 RD,,,ADDRESS,ASTORIA,,N/A,Closed,,The Department of Environmental Protection researched this complaint and determined that it could be closed.,06/20/2023 06:36:00 PM,01 QUEENS,22,Precinct 114,4008250027,QUEENS,1010758,222569,ONLINE,Unspecified,QUEENS,,,,,,,,40.777537026613714,-73.90428883484039,POINT (-73.90428883484 40.777537026614)
57934705,06/18/2023 08:43:58 AM,06/18/2023 09:07:01 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,11365,168-02 71 AVENUE,71 AVENUE,168 STREET,169 STREET,168 STREET,169 STREET,ADDRESS,FRESH MEADOWS,71 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 09:07:10 AM,08 QUEENS,24,Precinct 107,4069560041,QUEENS,1039326,205487,ONLINE,Unspecified,QUEENS,,,,,,,,40.73051955462323,-73.80127990716925,POINT (-73.801279907169 40.730519554623)
57931330,06/17/2023 07:01:15 PM,06/28/2023 12:30:02 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER,RESIDENTIAL BUILDING,11225,975 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",06/28/2023 12:00:00 AM,09 BROOKLYN,35,Precinct 71,3011920006,BROOKLYN,994954,181813,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66570494438403,-73.96141638447418,POINT (-73.961416384474 40.665704944384)
57930718,06/17/2023 02:41:21 PM,06/17/2023 04:20:26 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,,Street/Sidewalk,10310,204 MORRISON AVENUE,MORRISON AVENUE,BEMENT AVENUE,NORTH BURGHER AVENUE,BEMENT AVENUE,NORTH BURGHER AVENUE,ADDRESS,STATEN ISLAND,MORRISON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/17/2023 04:20:29 PM,01 STATEN ISLAND,49,Precinct 120,5003000147,STATEN ISLAND,952928,168312,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.628598716249726,-74.11284046925758,POINT (-74.112840469258 40.62859871625)
57938260,06/18/2023 10:28:57 PM,06/18/2023 11:22:13 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11378,53-43 67 STREET,67 STREET,DEAD END,53 DRIVE,DEAD END,53 DRIVE,ADDRESS,MASPETH,67 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 11:22:17 PM,05 QUEENS,30,Precinct 104,4024040036,QUEENS,1012554,205239,PHONE,Unspecified,QUEENS,,,,,,,,40.72996504009379,-73.8978770580083,POINT (-73.897877058008 40.729965040094)
57930457,06/17/2023 12:27:00 PM,06/20/2023 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,,10029,2234 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/20/2023 12:00:00 AM,11 MANHATTAN,08,Precinct 23,1017080045,MANHATTAN,1001971,228988,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.7951774460734,-73.93599868683809,POINT (-73.935998686838 40.795177446073)
57940501,06/18/2023 10:34:24 PM,06/18/2023 11:01:00 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,,Street/Sidewalk,11429,221-09 100 DRIVE,100 DRIVE,221 STREET,222 STREET,221 STREET,222 STREET,ADDRESS,QUEENS VILLAGE,100 DRIVE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 11:01:05 PM,13 QUEENS,27,Precinct 105,4107810040,QUEENS,1058611,199794,PHONE,Unspecified,QUEENS,,,,,,,,40.71475261550423,-73.7317608453001,POINT (-73.7317608453 40.714752615504)
57927352,06/17/2023 10:10:50 AM,06/19/2023 08:23:20 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Power Lines,Street,11426,84-61 249 STREET,249 STREET,HILLSIDE AVENUE,85 AVENUE,HILLSIDE AVENUE,85 AVENUE,ADDRESS,BELLEROSE,249 STREET,,Closed,,No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,06/19/2023 08:23:25 AM,13 QUEENS,23,Precinct 105,4086030052,QUEENS,1062439,206801,ONLINE,Unspecified,QUEENS,,,,,,,,40.73395202925903,-73.71787095530199,POINT (-73.717870955302 40.733952029259)
57935812,06/18/2023 09:57:34 PM,06/18/2023 10:09:14 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11206,59 TROUTMAN STREET,TROUTMAN STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,BUSHWICK AVENUE,EVERGREEN AVENUE,ADDRESS,BROOKLYN,TROUTMAN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 10:09:17 PM,04 BROOKLYN,34,Precinct 83,3031710054,BROOKLYN,1003169,193764,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69849396718913,-73.93177106879715,POINT (-73.931771068797 40.698493967189)
57941635,06/19/2023 02:29:01 PM,06/19/2023 02:30:27 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10003,51 ST MARKS PLACE,ST MARKS PLACE,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,ST MARKS PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 02:30:36 PM,03 MANHATTAN,02,Precinct 9,1004500049,MANHATTAN,987908,204594,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.728239201293114,-73.98680200805882,POINT (-73.986802008059 40.728239201293)
57931915,06/19/2023 12:48:52 AM,06/19/2023 01:13:07 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11378,60-73 59 DRIVE,59 DRIVE,60 LANE,61 STREET,60 LANE,61 STREET,ADDRESS,MASPETH,59 DRIVE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/19/2023 01:13:10 AM,05 QUEENS,30,Precinct 104,4027410044,QUEENS,1010956,200796,MOBILE,Unspecified,QUEENS,,,,,,,,40.71777505819323,-73.90366038690817,POINT (-73.903660386908 40.717775058193)
57942733,06/19/2023 10:05:44 AM,06/25/2023 01:47:07 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER,RESIDENTIAL BUILDING,10031,3595 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/25/2023 12:00:00 AM,09 MANHATTAN,07,Precinct 30,1020947503,MANHATTAN,998309,241004,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.828164602218614,-73.9491992260711,POINT (-73.949199226071 40.828164602219)
57933049,06/19/2023 02:02:17 AM,06/19/2023 02:25:23 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Club/Bar/Restaurant,11238,1065 PACIFIC STREET,PACIFIC STREET,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,ADDRESS,BROOKLYN,PACIFIC STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 02:25:28 AM,08 BROOKLYN,35,Precinct 77,3011260086,BROOKLYN,995910,186632,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67893080980579,-73.95796205328756,POINT (-73.957962053288 40.678930809806)
57934759,06/18/2023 02:22:25 PM,06/18/2023 03:00:24 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11234,1487 EAST   37 STREET,EAST   37 STREET,AVENUE M,FLATLANDS AVENUE,AVENUE M,FLATLANDS AVENUE,ADDRESS,BROOKLYN,EAST   37 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 03:00:27 PM,18 BROOKLYN,45,Precinct 63,3076730006,BROOKLYN,1001265,164973,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6194728954975,-73.93871024479004,POINT (-73.93871024479 40.619472895498)
57941779,06/19/2023 02:01:04 PM,06/20/2023 03:29:46 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER,RESIDENTIAL BUILDING,10452,974 ANDERSON AVENUE,ANDERSON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",06/20/2023 12:00:00 AM,04 BRONX,08,Precinct 44,2025040072,BRONX,1004284,242293,PHONE,Unspecified,BRONX,,,,,,,,40.83169100499876,-73.92760532719244,POINT (-73.927605327192 40.831691004999)
57931996,06/18/2023 02:11:12 PM,06/18/2023 06:12:19 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,,Street/Sidewalk,11421,91-61 91 STREET,91 STREET,91 AVENUE,ATLANTIC AVENUE,91 AVENUE,ATLANTIC AVENUE,ADDRESS,WOODHAVEN,91 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/18/2023 06:12:23 PM,09 QUEENS,32,Precinct 102,4089850036,QUEENS,1025343,190045,ONLINE,Unspecified,QUEENS,,,,,,,,40.688211001085385,-73.8518261986984,POINT (-73.851826198698 40.688211001085)
57935551,06/19/2023 01:36:04 AM,06/19/2023 02:26:54 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10454,532 EAST  142 STREET,EAST  142 STREET,BROOK AVENUE,ST ANNS AVENUE,BROOK AVENUE,ST ANNS AVENUE,ADDRESS,BRONX,EAST  142 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 02:26:58 AM,01 BRONX,08,Precinct 40,2022680018,BRONX,1007296,234415,MOBILE,Unspecified,BRONX,,,,,,,,40.810060783147435,-73.91674825426118,POINT (-73.916748254261 40.810060783147)
57939466,06/18/2023 04:02:49 AM,06/18/2023 04:34:09 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11694,129 BEACH  118 STREET,BEACH  118 STREET,OCEAN PROMENADE,ROCKAWAY BEACH BOULEVARD,OCEAN PROMENADE,ROCKAWAY BEACH BOULEVARD,ADDRESS,FAR ROCKAWAY,BEACH  118 STREET,,Closed,,The Police Department made an arrest in response to the complaint.,06/18/2023 04:34:14 AM,14 QUEENS,32,Precinct 100,4162280041,QUEENS,1029192,149892,ONLINE,Unspecified,QUEENS,,,,,,,,40.577981025370796,-73.83821484766423,POINT (-73.838214847664 40.577981025371)
57938026,06/18/2023 03:21:24 AM,06/18/2023 03:48:04 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11421,93-18 86 ROAD,86 ROAD,WOODHAVEN BOULEVARD,94 STREET,WOODHAVEN BOULEVARD,94 STREET,ADDRESS,WOODHAVEN,86 ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 03:48:13 AM,09 QUEENS,32,Precinct 102,4088810003,QUEENS,1025279,192461,ONLINE,Unspecified,QUEENS,,,,,,,,40.69484265112145,-73.85204225592537,POINT (-73.852042255925 40.694842651121)
57928657,06/17/2023 11:04:50 PM,06/17/2023 11:30:28 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11237,1530 PUTNAM AVENUE,PUTNAM AVENUE,RIDGEWOOD PLACE,WYCKOFF AVENUE,RIDGEWOOD PLACE,WYCKOFF AVENUE,ADDRESS,BROOKLYN,PUTNAM AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/17/2023 11:30:32 PM,04 BROOKLYN,37,Precinct 83,3033790031,BROOKLYN,1009436,193530,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69783607487151,-73.9091708315292,POINT (-73.909170831529 40.697836074872)
