Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57934200,06/18/2023 06:45:01 PM,06/18/2023 06:59:46 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,,Street/Sidewalk,11236,EAST   87 STREET,EAST   87 STREET,EAST   87 STREET,SEAVIEW AVENUE,EAST   87 STREET,SEAVIEW AVENUE,INTERSECTION,,,,Closed,,The Police Department issued a summons in response to the complaint.,06/18/2023 06:59:52 PM,18 BROOKLYN,46,Precinct 69,,BROOKLYN,1012784,168440,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62895946802911,-73.89720301377497,POINT (-73.897203013775 40.628959468029)
57928206,06/17/2023 10:26:00 AM,07/13/2023 01:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),NV1,,10022,136 EAST   56 STREET,EAST   56 STREET,PARK AVE,LEXINGTON AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/13/2023 01:00:00 PM,05 MANHATTAN,04,Precinct 18,1013100059,MANHATTAN,992600,216291,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76034135397895,-73.96985884405764,POINT (-73.969858844058 40.760341353979)
57943668,06/19/2023 07:19:41 PM,06/28/2023 09:00:09 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,N/A,RESIDENTIAL BUILDING,10467,831 BARTHOLDI STREET,BARTHOLDI STREET,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/28/2023 12:00:00 AM,12 BRONX,12,Precinct 47,2046330001,BRONX,1022335,257653,PHONE,Unspecified,BRONX,,,,,,,,40.873790194513674,-73.86228922795281,POINT (-73.862289227953 40.873790194514)
57928773,06/17/2023 11:55:25 PM,06/18/2023 12:12:08 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10035,20 PALADINO AVENUE,PALADINO AVENUE,1 AVENUE,EAST  120 STREET,1 AVENUE,EAST  120 STREET,ADDRESS,NEW YORK,PALADINO AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 12:12:14 AM,11 MANHATTAN,08,Precinct 25,1018080001,MANHATTAN,1003295,230879,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.80036497064086,-73.9312115560449,POINT (-73.931211556045 40.800364970641)
57929169,06/17/2023 10:06:26 AM,06/17/2023 11:43:57 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,11208,681 AUTUMN AVENUE,AUTUMN AVENUE,SUTTER AVENUE,BLAKE AVENUE,SUTTER AVENUE,BLAKE AVENUE,ADDRESS,BROOKLYN,AUTUMN AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/17/2023 11:44:06 AM,05 BROOKLYN,42,Precinct 75,3042700003,BROOKLYN,1021073,184151,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67205212178616,-73.86725521480527,POINT (-73.867255214805 40.672052121786)
57943119,06/19/2023 08:19:31 PM,06/19/2023 09:08:41 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11364,221-45 59 AVENUE,59 AVENUE,SPRINGFIELD BOULEVARD,223 STREET,SPRINGFIELD BOULEVARD,223 STREET,ADDRESS,OAKLAND GARDENS,59 AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/19/2023 09:08:43 PM,11 QUEENS,23,Precinct 111,4075280053,QUEENS,1051919,212850,MOBILE,Unspecified,QUEENS,,,,,,,,40.75064170375327,-73.75576916096752,POINT (-73.755769160968 40.750641703753)
57927648,06/18/2023 12:04:26 AM,06/18/2023 12:18:40 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11434,134-33 154 STREET,154 STREET,134 AVENUE,137 AVENUE,134 AVENUE,137 AVENUE,ADDRESS,JAMAICA,154 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 12:18:44 AM,12 QUEENS,28,Precinct 113,4122930050,QUEENS,1044717,183546,ONLINE,Unspecified,QUEENS,,,,,,,,40.67026161813744,-73.78202567251603,POINT (-73.782025672516 40.670261618137)
57943065,06/19/2023 09:40:43 PM,06/20/2023 01:41:20 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10457,1625 BATHGATE AVENUE,BATHGATE AVENUE,EAST  172 STREET,EAST  173 STREET,EAST  172 STREET,EAST  173 STREET,ADDRESS,BRONX,BATHGATE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/20/2023 01:41:25 AM,03 BRONX,15,Precinct 42,2029140001,BRONX,1011711,245416,MOBILE,Unspecified,BRONX,,,,,,,,40.84024276121237,-73.90075442423029,POINT (-73.90075442423 40.840242761212)
57932670,06/18/2023 06:54:09 PM,06/23/2023 07:33:03 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,HEAT ON IN SUMMER,RESIDENTIAL BUILDING,11226,280 EAST   21 STREET,EAST   21 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/23/2023 12:00:00 AM,14 BROOKLYN,40,Precinct 70,3051010044,BROOKLYN,995484,175268,PHONE,Unspecified,BROOKLYN,,,,,,,,40.647739699497876,-73.95951685098144,POINT (-73.959516850981 40.647739699498)
57940950,06/19/2023 08:24:26 AM,06/19/2023 08:54:17 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,,Street/Sidewalk,10031,3424 BROADWAY,BROADWAY,WEST  139 STREET,WEST  140 STREET,WEST  139 STREET,WEST  140 STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 08:54:21 AM,09 MANHATTAN,07,Precinct 30,1020710001,MANHATTAN,997239,239060,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.82283051428899,-73.95306932541597,POINT (-73.953069325416 40.822830514289)
57932427,06/18/2023 06:10:17 AM,06/18/2023 08:40:01 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10456,1164 SHERIDAN AVENUE,SHERIDAN AVENUE,MCCLELLAN STREET,EAST  167 STREET,MCCLELLAN STREET,EAST  167 STREET,ADDRESS,BRONX,SHERIDAN AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 08:40:06 AM,04 BRONX,16,Precinct 44,2024560214,BRONX,1007148,242841,ONLINE,Unspecified,BRONX,,,,,,,,40.83318814574537,-73.91725413909168,POINT (-73.917254139092 40.833188145745)
57928377,06/17/2023 03:38:13 PM,06/17/2023 04:28:02 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11220,5615 EIGHTH AVENUE,EIGHTH AVENUE,56 STREET,57 STREET,56 STREET,57 STREET,ADDRESS,BROOKLYN,8 AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/17/2023 04:28:09 PM,12 BROOKLYN,43,Precinct 66,3056860004,BROOKLYN,982212,171575,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63761009870287,-74.00734307733447,POINT (-74.007343077334 40.637610098703)
57933930,06/18/2023 09:28:06 AM,06/18/2023 09:38:32 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11423,197-21 90 AVENUE,90 AVENUE,197 STREET,198 STREET,197 STREET,198 STREET,ADDRESS,HOLLIS,90 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 09:38:37 AM,12 QUEENS,23,Precinct 103,4104690014,QUEENS,1049948,200103,ONLINE,Unspecified,QUEENS,,,,,,,,40.71566931443072,-73.76300732483469,POINT (-73.763007324835 40.715669314431)
57932607,06/18/2023 08:43:38 PM,06/18/2023 08:45:10 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,,Street/Sidewalk,10458,2661 BRIGGS AVENUE,BRIGGS AVENUE,EAST  194 STREET,EAST  196 STREET,EAST  194 STREET,EAST  196 STREET,ADDRESS,BRONX,BRIGGS AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,06/18/2023 08:45:15 PM,07 BRONX,15,Precinct 52,2033000077,BRONX,1014042,254660,MOBILE,Unspecified,BRONX,,,,,,,,40.86560721751032,-73.89228898979755,POINT (-73.892288989798 40.86560721751)
57943551,06/19/2023 08:35:22 PM,06/29/2023 04:26:56 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,RADIATOR,PEELING OR FLAKING PAINT,RESIDENTIAL BUILDING,10025,2508 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/29/2023 12:00:00 AM,07 MANHATTAN,06,Precinct 24,1012410023,MANHATTAN,991733,228189,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79299900769216,-73.97297522035835,POINT (-73.972975220358 40.792999007692)
57936855,06/18/2023 07:19:37 PM,06/18/2023 09:53:55 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10452,111 EAST  167 STREET,EAST  167 STREET,WALTON AVENUE,GRANDVIEW PLACE,WALTON AVENUE,GRANDVIEW PLACE,ADDRESS,BRONX,EAST  167 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 09:53:59 PM,04 BRONX,16,Precinct 44,2024650001,BRONX,1006666,243485,ONLINE,Unspecified,BRONX,,,,,,,,40.83495697580305,-73.91899377588028,POINT (-73.91899377588 40.834956975803)
57935451,06/18/2023 08:41:09 AM,06/26/2023 04:44:48 PM,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,N/A,Street,11411,227-16 116 AVENUE,116 AVENUE,227 STREET,228 STREET,227 STREET,228 STREET,ADDRESS,CAMBRIA HEIGHTS,116 AVENUE,,Closed,,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",06/26/2023 04:44:55 PM,13 QUEENS,27,Precinct 105,4113280037,QUEENS,1058294,192554,ONLINE,Unspecified,QUEENS,,,,,,,,40.694883270785056,-73.73298394713103,POINT (-73.732983947131 40.694883270785)
57927756,06/17/2023 08:46:45 PM,06/17/2023 09:21:59 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10473,COLGATE AVENUE,COLGATE AVENUE,COLGATE AVENUE,LAFAYETTE AVENUE,COLGATE AVENUE,LAFAYETTE AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/17/2023 09:22:03 PM,09 BRONX,18,Precinct 43,,BRONX,1017516,237743,ONLINE,Unspecified,BRONX,,,,,,,,40.81916263363138,-73.87981290417615,POINT (-73.879812904176 40.819162633631)
57927108,06/17/2023 08:35:17 PM,06/17/2023 09:02:35 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,,Street/Sidewalk,11238,485 VANDERBILT AVENUE,VANDERBILT AVENUE,FULTON STREET,ATLANTIC AVENUE,FULTON STREET,ATLANTIC AVENUE,ADDRESS,BROOKLYN,VANDERBILT AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/17/2023 09:02:40 PM,02 BROOKLYN,35,Precinct 88,3020100025,BROOKLYN,993156,188276,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68344641520296,-73.9678889108371,POINT (-73.967888910837 40.683446415203)
57936243,06/18/2023 11:14:36 AM,06/19/2023 10:37:18 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,Sidewalk,10462,950 RHINELANDER AVENUE,RHINELANDER AVENUE,BOGART AVENUE,RADCLIFF AVENUE,BOGART AVENUE,RADCLIFF AVENUE,ADDRESS,BRONX,RHINELANDER AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,06/19/2023 10:37:26 AM,11 BRONX,13,Precinct 49,2041250001,BRONX,1023190,248766,ONLINE,Unspecified,BRONX,,,,,,,,40.84939435964421,-73.85924928940892,POINT (-73.859249289409 40.849394359644)
57932832,06/18/2023 06:04:07 PM,06/18/2023 06:44:03 PM,NYPD,New York City Police Department,Traffic,Drag Racing,,Street/Sidewalk,10463,125 WEST  228 STREET,WEST  228 STREET,MARBLE HILL LANE,MARBLE HILL AVENUE,MARBLE HILL LANE,MARBLE HILL AVENUE,ADDRESS,BRONX,WEST  228 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/18/2023 06:44:08 PM,08 BRONX,10,Precinct 50,1022150623,BRONX,1009558,258629,ONLINE,Unspecified,BRONX,,,,,,,,40.876514895888434,-73.90848559174515,POINT (-73.908485591745 40.876514895888)
57940896,06/19/2023 06:04:19 AM,06/20/2023 12:00:00 AM,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,,11216,676 LINCOLN PLACE,LINCOLN PLACE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Buildings reviewed this complaint and determined that no further action was necessary.,06/20/2023 12:00:00 AM,08 BROOKLYN,35,Precinct 77,3012600014,BROOKLYN,996977,183722,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.67094204619192,-73.9541206801872,POINT (-73.954120680187 40.670942046192)
57932292,06/18/2023 02:39:18 AM,06/18/2023 03:56:36 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11421,87-31 87 STREET,87 STREET,JAMAICA AVENUE,88 AVENUE,JAMAICA AVENUE,88 AVENUE,ADDRESS,WOODHAVEN,87 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/18/2023 03:56:41 AM,09 QUEENS,32,Precinct 102,4089250044,QUEENS,1023904,191439,MOBILE,Unspecified,QUEENS,,,,,,,,40.6920437691528,-73.8570067534558,POINT (-73.857006753456 40.692043769153)
57928431,06/17/2023 10:25:45 PM,06/17/2023 11:57:02 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,,Street/Sidewalk,11365,HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,198 STREET,HORACE HARDING EXPRESSWAY,198 STREET,HORACE HARDING EXPRESSWAY,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/17/2023 11:57:06 PM,11 QUEENS,20,Precinct 111,,QUEENS,1045818,210166,MOBILE,Unspecified,QUEENS,,,,,,,,40.743319405651874,-73.77781335143,POINT (-73.77781335143 40.743319405652)
57937710,06/18/2023 01:04:01 PM,06/18/2023 02:15:58 PM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,Street/Sidewalk,11214,1624 76 STREET,76 STREET,16 AVENUE,NEW UTRECHT AVENUE,16 AVENUE,NEW UTRECHT AVENUE,ADDRESS,BROOKLYN,76 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 02:16:02 PM,11 BROOKLYN,38,Precinct 62,3062360013,BROOKLYN,984021,163455,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.615322635794556,-74.00082482986619,POINT (-74.000824829866 40.615322635795)
57934281,06/18/2023 08:50:28 PM,06/21/2023 02:57:26 PM,DOT,Department of Transportation,Outdoor Dining,Sidewalk Zone Blocked,Pedestrian Path Less Than 8 Feet,Sidewalk,10003,74 UNIVERSITY PLACE,UNIVERSITY PLACE,EAST   10 STREET,EAST   11 STREET,EAST   10 STREET,EAST   11 STREET,ADDRESS,NEW YORK,UNIVERSITY PLACE,,Closed,,The Department of Transportation determined that this issue is not within its jurisdiction. It was referred to the New York City Police Department.,06/21/2023 02:57:32 PM,02 MANHATTAN,02,Precinct 6,1005680018,MANHATTAN,986067,206392,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.733174840739416,-73.99344381422715,POINT (-73.993443814227 40.733174840739)
57933174,06/18/2023 03:55:40 AM,06/20/2023 06:46:36 AM,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Other (Please Specify),Street,11385,64 PLACE,64 PLACE,OTTO ROAD,CENTRAL AVENUE,OTTO ROAD,CENTRAL AVENUE,BLOCKFACE,,,,Closed,,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",06/20/2023 06:46:44 AM,Unspecified QUEENS,,Precinct 104,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,
57931635,06/18/2023 01:51:47 PM,06/26/2023 11:48:23 AM,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Hanging from Other Branches,Street,11218,184 EAST    5 STREET,EAST    5 STREET,FORT HAMILTON PARKWAY,CATON AVENUE,FORT HAMILTON PARKWAY,CATON AVENUE,ADDRESS,BROOKLYN,EAST    5 STREET,,Closed,,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,06/26/2023 11:48:28 AM,07 BROOKLYN,39,Precinct 72,3053180022,BROOKLYN,990785,175464,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64828239111626,-73.97645010463906,POINT (-73.976450104639 40.648282391116)
57941184,06/19/2023 12:48:28 PM,06/20/2023 10:12:07 AM,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,Sidewalk,Sidewalk,11230,1348 AVENUE J,AVENUE J,EAST   13 STREET,EAST   14 STREET,EAST   13 STREET,EAST   14 STREET,ADDRESS,BROOKLYN,AVENUE J,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/20/2023 07:10:18 AM,14 BROOKLYN,44,Precinct 70,,BROOKLYN,994580,166990,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62501945513069,-73.96278720228912,POINT (-73.962787202289 40.625019455131)
57936891,06/18/2023 05:08:37 PM,06/18/2023 05:59:28 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11377,40-39 69 STREET,69 STREET,ROOSEVELT AVENUE,41 AVENUE,ROOSEVELT AVENUE,41 AVENUE,ADDRESS,WOODSIDE,69 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 05:59:31 PM,02 QUEENS,26,Precinct 108,4013010008,QUEENS,1013019,210937,ONLINE,Unspecified,QUEENS,,,,,,,,40.74560312822506,-73.89617493748074,POINT (-73.896174937481 40.745603128225)
57940167,06/18/2023 03:54:41 PM,06/18/2023 04:34:33 PM,NYPD,New York City Police Department,Drug Activity,Use Outside,,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/18/2023 04:34:37 PM,08 QUEENS,24,Precinct 107,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,,,,,,,,40.71724956934783,-73.80343340538089,POINT (-73.803433405381 40.717249569348)
57934182,06/18/2023 04:44:41 PM,06/18/2023 05:17:32 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11226,85 CROOKE AVENUE,CROOKE AVENUE,ST PAULS PLACE,BRIGHTON LINE,ST PAULS PLACE,BRIGHTON LINE,ADDRESS,BROOKLYN,CROOKE AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/18/2023 05:17:39 PM,14 BROOKLYN,40,Precinct 70,3050590056,BROOKLYN,994563,177074,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.652697897235,-73.96283302993443,POINT (-73.962833029934 40.652697897235)
57942930,06/19/2023 10:15:18 AM,06/21/2023 08:58:48 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,OTHER,RESIDENTIAL BUILDING,11367,153-11 73 AVENUE,73 AVENUE,,,,,ADDRESS,FLUSHING,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/21/2023 12:00:00 AM,08 QUEENS,24,Precinct 107,4068030002,QUEENS,1035823,204090,PHONE,Unspecified,QUEENS,,,,,,,,40.72670625758648,-73.81392977299828,POINT (-73.813929772998 40.726706257586)
57931779,06/18/2023 10:03:24 PM,06/18/2023 11:00:57 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,,Residential Building/House,11212,365 THATFORD AVENUE,THATFORD AVENUE,THATFORD AVENUE,OSBORN STREET,THATFORD AVENUE,OSBORN STREET,ADDRESS,BROOKLYN,THATFORD AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 11:01:02 PM,16 BROOKLYN,41,Precinct 73,3035900011,BROOKLYN,1010017,180240,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.661356385690354,-73.90712636722496,POINT (-73.907126367225 40.66135638569)
57932643,06/18/2023 10:37:57 AM,07/10/2023 12:05:01 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,MICE,RESIDENTIAL BUILDING,11206,326 THROOP AVENUE,THROOP AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",07/10/2023 12:00:00 AM,03 BROOKLYN,36,Precinct 79,3017720051,BROOKLYN,1000058,191850,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69324658689844,-73.94299497716253,POINT (-73.942994977163 40.693246586898)
57927558,06/17/2023 07:32:26 AM,06/19/2023 12:57:18 PM,DPR,Department of Parks and Recreation,Illegal Tree Damage,Unauthorized Tree Removal,N/A,Street,10473,711 WHITE PLAINS ROAD,WHITE PLAINS ROAD,SEWARD AVENUE,LAFAYETTE AVENUE,SEWARD AVENUE,LAFAYETTE AVENUE,ADDRESS,BRONX,WHITE PLAINS ROAD,,Closed,,NYC Parks visited the location but could not find the tree condition you reported.,06/19/2023 12:57:25 PM,09 BRONX,18,Precinct 43,2036000025,BRONX,1023521,238540,MOBILE,Unspecified,BRONX,,,,,,,,40.82132551586098,-73.85811274483363,POINT (-73.858112744834 40.821325515861)
57941877,06/19/2023 04:29:00 PM,07/12/2023 05:45:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",NR5,,11221,15 PALMETTO STREET,PALMETTO STREET,BROADWAY,BUSHWICK AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/12/2023 05:45:00 PM,04 BROOKLYN,34,Precinct 83,3033390043,BROOKLYN,1006212,190525,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68959663718325,-73.92080744796503,POINT (-73.920807447965 40.689596637183)
57929943,06/18/2023 01:05:36 AM,06/18/2023 01:34:34 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10031,528 WEST  151 STREET,WEST  151 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  151 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/18/2023 01:34:38 AM,09 MANHATTAN,07,Precinct 30,1020820052,MANHATTAN,999249,241462,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82942013474427,-73.94580160807871,POINT (-73.945801608079 40.829420134744)
57934875,06/18/2023 10:07:46 PM,06/18/2023 10:25:51 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,,Street/Sidewalk,10032,535 WEST  163 STREET,WEST  163 STREET,ST NICHOLAS AVENUE,BROADWAY,ST NICHOLAS AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  163 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 10:25:55 PM,12 MANHATTAN,10,Precinct 33,1021220127,MANHATTAN,1000663,244298,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.83720162164926,-73.94068522810484,POINT (-73.940685228105 40.837201621649)
57943542,06/19/2023 09:11:35 PM,09/26/2023 10:05:45 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,EXPOSED,RESIDENTIAL BUILDING,10462,1670 METROPOLITAN AVENUE,METROPOLITAN AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",09/26/2023 12:00:00 AM,09 BRONX,18,Precinct 43,2039437501,BRONX,1024249,245514,PHONE,Unspecified,BRONX,,,,,,,,40.84046385227449,-73.85544088231632,POINT (-73.855440882316 40.840463852274)
57931761,06/18/2023 03:10:38 PM,06/18/2023 06:06:17 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11417,149-56 TAHOE STREET,TAHOE STREET,ECKFORD AVENUE,ALBERT ROAD,ECKFORD AVENUE,ALBERT ROAD,ADDRESS,OZONE PARK,TAHOE STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 06:06:21 PM,10 QUEENS,32,Precinct 106,4115530132,QUEENS,1029267,183345,PHONE,Unspecified,QUEENS,,,,,,,,40.669801961519305,-73.83772176290498,POINT (-73.837721762905 40.669801961519)
