Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57957158,06/20/2023 08:44:28 AM,06/20/2023 09:02:51 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10278,26 FEDERAL PLAZA,FEDERAL PLAZA,THOMAS STREET,WORTH STREET,THOMAS STREET,WORTH STREET,ADDRESS,NEW YORK,FEDERAL PLAZA,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/20/2023 09:02:54 AM,01 MANHATTAN,01,Precinct 5,1001560050,MANHATTAN,982935,200140,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.716014706345376,-74.00474362389673,POINT (-74.004743623897 40.716014706345)
57949553,06/20/2023 11:36:10 AM,09/22/2023 11:07:39 AM,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street Tree,Street,11225,260 EASTERN PARKWAY,EASTERN PARKWAY,CLASSON AVENUE,FRANKLIN AVENUE,CLASSON AVENUE,FRANKLIN AVENUE,ADDRESS,BROOKLYN,EASTERN PARKWAY,,Closed,,"The location was inspected and is suitable for tree planting. Barring any unforeseen issues such as underground utilities and based on available funding, the requested tree will be placed on an upcoming contract. Please note that this process can take up to two years, depending on capacity and the location.   To find out where and when trees will be planted, please visit the Tree Work Hub at nyc.gov/parks/treework.  To learn more about the trees in your neighborhood, visit the NYC Street Tree Map at nyc.gov/parks/treemap.",09/22/2023 11:07:45 AM,09 BROOKLYN,35,Precinct 71,3011850001,BROOKLYN,995247,183795,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.67114473282192,-73.96035700421307,POINT (-73.960357004213 40.671144732822)
57952055,06/20/2023 08:29:33 AM,06/22/2023 03:36:33 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER,RESIDENTIAL BUILDING,10003,113 EAST   19 STREET,EAST   19 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",06/22/2023 12:00:00 AM,06 MANHATTAN,02,Precinct 13,1008750012,MANHATTAN,987823,207894,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73729692525792,-73.98710693393681,POINT (-73.987106933937 40.737296925258)
57944468,06/19/2023 05:09:29 PM,06/19/2023 05:44:33 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11221,93 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,GREENE AVENUE,LEXINGTON AVENUE,GREENE AVENUE,LEXINGTON AVENUE,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 05:44:38 PM,03 BROOKLYN,36,Precinct 81,3016220007,BROOKLYN,1003508,190854,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69050596285533,-73.93055682916743,POINT (-73.930556829167 40.690505962855)
57953603,06/20/2023 07:59:00 AM,06/18/2023 05:40:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,Location Type: Intersection,,10029,,,,,5 AVENUE,EAST 103 STREET,INTERSECTION,MANHATTAN,,,Pending,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,06/18/2023 05:40:00 PM,11 MANHATTAN,08,Precinct 23,,MANHATTAN,997396,227954,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.79234738637823,-73.95252381563307,POINT (-73.952523815633 40.792347386378)
57952280,06/20/2023 06:23:00 PM,06/29/2023 02:40:45 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Sprinkler/Spray shower,Park,10463,HENRY HUDSON PARK,HENRY HUDSON PARK,PALISADE AVENUE,KAPPOCK STREET,PALISADE AVENUE,KAPPOCK STREET,UNRECOGNIZED,BRONX,PAULS PARK,,Closed,,NYC Parks has completed the requested work order and corrected the problem.,06/29/2023 02:40:50 PM,08 BRONX,11,Precinct 50,2057440002,BRONX,1006122,260222,MOBILE,Henry Hudson Park,BRONX,,,,,,,,40.8808963690593,-73.92090505159288,POINT (-73.920905051593 40.880896369059)
57956564,06/20/2023 09:44:23 PM,10/15/2024 12:25:07 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Boardwalk,Park,11368,FLUSHING MEADOWS CORONA PARK,FLUSHING MEADOWS CORONA PARK,52 AVENUE,53 AVENUE,52 AVENUE,53 AVENUE,UNRECOGNIZED,CORONA,FLUSHING MEADOWS CORONA PARK,,Closed,,NYC Parks has completed the requested work order and corrected the problem.,10/15/2024 12:25:09 PM,81 QUEENS,21,Precinct 110,4020180001,QUEENS,1027989,209784,ONLINE,Unspecified,QUEENS,,,,,,,,40.742377064999275,-73.84215697754966,POINT (-73.84215697755 40.742377064999)
57950921,06/20/2023 10:09:34 AM,06/25/2023 07:18:11 AM,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,N/A,Street,11237,HART STREET,HART STREET,HART STREET,KNICKERBOCKER AVENUE,HART STREET,KNICKERBOCKER AVENUE,INTERSECTION,,,,Closed,,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",06/25/2023 07:18:19 AM,04 BROOKLYN,37,Precinct 83,,BROOKLYN,1005563,194872,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70152972519845,-73.92313391468367,POINT (-73.923133914684 40.701529725198)
57950390,06/20/2023 06:32:11 PM,06/20/2023 07:15:23 PM,NYPD,New York City Police Department,Encampment,N/A,,Residential Building/House,11372,35-48 94 STREET,94 STREET,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,ADDRESS,JACKSON HEIGHTS,94 STREET,,Closed,,The Police Department visited the location and no Encampment was found.,06/20/2023 07:15:28 PM,03 QUEENS,25,Precinct 115,4014670028,QUEENS,1019338,213258,MOBILE,Unspecified,QUEENS,,,,,,,,40.751950867267446,-73.87335808159274,POINT (-73.873358081593 40.751950867267)
57945782,06/19/2023 07:03:10 AM,07/10/2023 11:05:20 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,NO HOT WATER,RESIDENTIAL BUILDING,11233,2305 PACIFIC STREET,PACIFIC STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,07/10/2023 12:00:00 AM,16 BROOKLYN,37,Precinct 73,3014350060,BROOKLYN,1009364,185378,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67546091876031,-73.90946087368548,POINT (-73.909460873685 40.67546091876)
57947546,06/19/2023 08:37:50 PM,06/21/2023 01:14:09 PM,DSNY,Department of Sanitation,Dirty Condition,Trash,Littering,Sidewalk,11367,130-04 HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,LONG ISLAND EXPWY EB ET   22 D,LIE EB ENTRANCE COLLEGE PNT BLVD,LONG ISLAND EXPWY EB ET   22 D,LIE EB ENTRANCE COLLEGE PNT BLVD,ADDRESS,FLUSHING,HORACE HARDING EXPRESSWAY,,Closed,,The Department of Sanitation cleaned the location.,06/21/2023 01:14:14 PM,08 QUEENS,24,Precinct 107,4064531000,QUEENS,1029762,210089,MOBILE,Unspecified,QUEENS,,,,,,,,40.74320526577615,-73.83575661857306,POINT (-73.835756618573 40.743205265776)
57950075,06/20/2023 10:43:19 AM,06/20/2023 12:14:42 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,10467,2250 BARKER AVENUE,BARKER AVENUE,THWAITES PLACE,WARING AVENUE,THWAITES PLACE,WARING AVENUE,ADDRESS,BRONX,BARKER AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/20/2023 12:14:46 PM,11 BRONX,15,Precinct 49,2043410001,BRONX,1020350,252351,ONLINE,Unspecified,BRONX,,,,,,,,40.85924617372677,-73.86949529994655,POINT (-73.869495299947 40.859246173727)
57952199,06/20/2023 08:24:29 PM,06/20/2023 08:27:02 PM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,Street/Sidewalk,11377,50-34 68 STREET,68 STREET,GARFIELD AVENUE,MAURICE AVENUE,GARFIELD AVENUE,MAURICE AVENUE,ADDRESS,WOODSIDE,68 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/20/2023 08:27:05 PM,02 QUEENS,26,Precinct 108,4024240023,QUEENS,1012827,207437,ONLINE,Unspecified,QUEENS,,,,,,,,40.73599712799253,-73.89688271892297,POINT (-73.896882718923 40.735997127993)
57948563,06/19/2023 10:50:51 AM,06/24/2023 11:47:38 AM,DSNY,Department of Sanitation,Dirty Condition,Trash,Littering,Sidewalk,10027,4 WEST  126 STREET,WEST  126 STREET,5 AVENUE,LENOX AVENUE,5 AVENUE,LENOX AVENUE,ADDRESS,NEW YORK,WEST  126 STREET,,Closed,,The Department of Sanitation cleaned the location.,06/24/2023 11:47:43 AM,10 MANHATTAN,09,Precinct 28,1017230140,MANHATTAN,1000225,233404,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.80730148413635,-73.94229404670573,POINT (-73.942294046706 40.807301484136)
57951011,06/20/2023 08:38:40 PM,06/21/2023 04:35:20 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11385,1729 HARMON STREET,HARMON STREET,CYPRESS AVENUE,SENECA AVENUE,CYPRESS AVENUE,SENECA AVENUE,ADDRESS,RIDGEWOOD,HARMAN STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/21/2023 04:35:26 AM,05 QUEENS,34,Precinct 104,4034320052,QUEENS,1008195,196193,PHONE,Unspecified,QUEENS,,,,,,,,40.705148827559306,-73.91363682266224,POINT (-73.913636822662 40.705148827559)
57961055,06/21/2023 05:29:00 AM,06/21/2023 06:15:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,Operating Improperly,,10463,,,,,BROADWAY,WEST 237 STREET,INTERSECTION,BRONX,,N/A,Closed,,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",06/21/2023 06:15:00 AM,08 BRONX,11,Precinct 50,,BRONX,1011613,261493,UNKNOWN,Unspecified,BRONX,,,,,,,,40.88436954896296,-73.90104296326824,POINT (-73.901042963268 40.884369548963)
57958004,06/20/2023 07:04:53 AM,10/24/2024 02:01:13 PM,EDC,Economic Development Corporation,Noise - Helicopter,Other,Hovering,Above Address,10025,214 WEST  102 STREET,WEST  102 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  102 STREET,,Closed,,"The New York City Economic Development Corporation determined that this issue is not within its jurisdiction because the helicopter did not belong to a tour company departing from a NYC heliport.Â  Instead, it was most likely a law enforcement or news gathering helicopter not subject to the routing protocols established for tour helicopters. It may also have been a helicopter that departed as a charter or tour from another City but flew over NYC airspace. Helicopter tours originating from outside NYC are not subject to the same City regulations as tours departing from heliports managed by NYCEDC. Any City regulation of these flights is pre-empted by federal law and subject only to the jurisdiction of the Federal Aviation Administration. To file a complaint with the FAA, you can contact the New York Flight Standards District Office at the following web address:Â https://www.faa.gov/about/office_org/field_offices/fsdo/",10/24/2024 02:01:17 PM,07 MANHATTAN,07,Precinct 24,1018730041,MANHATTAN,993042,230062,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.798138679135754,-73.96824532821826,POINT (-73.968245328218 40.798138679136)
57954719,06/20/2023 10:18:44 PM,06/20/2023 10:28:56 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10019,1602 BROADWAY,BROADWAY,WEST   48 STREET,WEST   49 STREET,WEST   48 STREET,WEST   49 STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/20/2023 10:29:00 PM,05 MANHATTAN,03,Precinct 18,,MANHATTAN,988494,216318,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.76041838645824,-73.9846803339055,POINT (-73.984680333905 40.760418386458)
57952541,06/20/2023 06:50:28 AM,10/24/2024 02:01:10 PM,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,11201,403 HENRY STREET,HENRY STREET,WARREN STREET,BALTIC STREET,WARREN STREET,BALTIC STREET,ADDRESS,BROOKLYN,HENRY STREET,,Closed,,"The New York City Economic Development Corporation determined that this issue is not within its jurisdiction because the helicopter did not belong to a tour company departing from a NYC heliport.Â  Instead, it was most likely a law enforcement or news gathering helicopter not subject to the routing protocols established for tour helicopters. It may also have been a helicopter that departed as a charter or tour from another City but flew over NYC airspace. Helicopter tours originating from outside NYC are not subject to the same City regulations as tours departing from heliports managed by NYCEDC. Any City regulation of these flights is pre-empted by federal law and subject only to the jurisdiction of the Federal Aviation Administration. To file a complaint with the FAA, you can contact the New York Flight Standards District Office at the following web address:Â https://www.faa.gov/about/office_org/field_offices/fsdo/",10/24/2024 02:01:13 PM,06 BROOKLYN,39,Precinct 76,3003060050,BROOKLYN,984886,189815,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68767507589175,-73.99770672048088,POINT (-73.997706720481 40.687675075892)
57960461,06/21/2023 03:58:52 PM,06/23/2023 03:27:55 PM,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Blocking Sidewalk,Street,10302,39 BRYSON AVENUE,BRYSON AVENUE,COLLEGE AVENUE,LATHROP AVENUE,COLLEGE AVENUE,LATHROP AVENUE,ADDRESS,STATEN ISLAND,BRYSON AVENUE,,Closed,,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,06/23/2023 03:27:58 PM,01 STATEN ISLAND,50,Precinct 121,5014410021,STATEN ISLAND,944402,165693,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.62137587098065,-74.14354068112254,POINT (-74.143540681123 40.621375870981)
57955430,06/20/2023 02:22:14 PM,07/11/2023 04:19:03 PM,DSNY,Department of Sanitation,Missed Collection,Trash,N/A,Street,10029,1774 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST  110 STREET,EAST  111 STREET,EAST  110 STREET,EAST  111 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/21/2023 11:33:06 AM,11 MANHATTAN,08,Precinct 23,1016380017,MANHATTAN,999682,228928,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79501705622734,-73.94426579403455,POINT (-73.944265794035 40.795017056227)
57945395,06/19/2023 06:46:20 PM,06/20/2023 12:00:00 AM,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,,,11213,1334 LINCOLN PLACE,LINCOLN PLACE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings reviewed this complaint and determined that no further action was necessary.,06/20/2023 12:00:00 AM,08 BROOKLYN,35,Precinct 77,3013900026,BROOKLYN,1003005,183312,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.66980597022303,-73.93239160581695,POINT (-73.932391605817 40.669805970223)
57951398,06/20/2023 05:22:00 PM,06/21/2023 10:15:00 AM,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,,Street,11208,521 LOGAN STREET,LOGAN STREET,BELMONT AVENUE,SUTTER AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,06/21/2023 12:00:00 PM,05 BROOKLYN,42,Precinct 75,3042460016,BROOKLYN,1018707,184557,PHONE,Unspecified,BROOKLYN,,,,,,,,40.673176024629406,-73.87578242066033,POINT (-73.87578242066 40.673176024629)
57956105,06/20/2023 09:29:01 PM,06/20/2023 09:31:42 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Unsecured Facility,Park/Playground Unlocked,Park,10036,341 WEST   43 STREET,WEST   43 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   43 STREET,,Closed,,NYC Parks couldn't respond to your complaint because they had to devote resources to other critical services at the time. The agency will use your complaint for future planning.,06/20/2023 09:31:46 PM,04 MANHATTAN,03,Precinct 14,1010340005,MANHATTAN,986873,215596,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.75843731086663,-73.99053197716707,POINT (-73.990531977167 40.758437310867)
57957653,06/20/2023 11:27:50 AM,07/28/2023 09:06:49 PM,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,LEAKING INTO OTHER APARTMENT,RESIDENTIAL BUILDING,10451,800 CONCOURSE VILLAGE WEST,CONCOURSE VILLAGE WEST,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,07/28/2023 12:00:00 AM,04 BRONX,16,Precinct 44,2024439080,BRONX,1005734,239778,PHONE,Unspecified,BRONX,,,,,,,,40.82478464305234,-73.92237367726554,POINT (-73.922373677266 40.824784643052)
57944459,06/19/2023 07:54:28 PM,06/19/2023 09:00:00 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11222,153 ECKFORD STREET,ECKFORD STREET,NASSAU AVENUE,NORMAN AVENUE,NASSAU AVENUE,NORMAN AVENUE,ADDRESS,BROOKLYN,ECKFORD STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/19/2023 09:00:03 PM,01 BROOKLYN,33,Precinct 94,3026480025,BROOKLYN,998278,203363,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.72485003930628,-73.94938982366276,POINT (-73.949389823663 40.724850039306)
57950597,06/20/2023 02:22:12 AM,10/01/2023 10:58:12 AM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,NEEDS KEY FOR EXIT,RESIDENTIAL BUILDING,10466,4435 MUNDY LANE,MUNDY LANE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,10/01/2023 12:00:00 AM,12 BRONX,11,Precinct 47,2051000016,BRONX,1028272,267781,PHONE,Unspecified,BRONX,,,,,,,,40.90156070933591,-73.84075522012387,POINT (-73.840755220124 40.901560709336)
57944396,06/19/2023 10:07:35 AM,06/19/2023 10:25:17 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11218,1511 37 STREET,37 STREET,15 AVENUE,DAHILL ROAD,15 AVENUE,DAHILL ROAD,ADDRESS,BROOKLYN,37 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/19/2023 10:25:26 AM,12 BROOKLYN,39,Precinct 66,3053680012,BROOKLYN,989667,172066,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63895636683346,-73.98048172094373,POINT (-73.980481720944 40.638956366833)
57956501,06/20/2023 03:19:40 AM,07/07/2023 03:23:20 PM,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk Violation Inquiry,Sidewalk,11385,79-69 77 ROAD,77 ROAD,79 PLACE,80 STREET,79 PLACE,80 STREET,ADDRESS,RIDGEWOOD,77 ROAD,,Closed,,The Department of Transportation contacted the customer and resolved the service request or provided the information requested.,07/07/2023 03:23:28 PM,05 QUEENS,32,Precinct 104,4038170044,QUEENS,1020407,196484,PHONE,Unspecified,QUEENS,,,,,,,,40.705906079291005,-73.86958991344687,POINT (-73.869589913447 40.705906079291)
57946448,06/19/2023 02:53:08 PM,06/19/2023 03:09:18 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,,Street/Sidewalk,10024,209 CENTRAL PARK WEST,CENTRAL PARK WEST,WEST   81 STREET,WEST   82 STREET,WEST   81 STREET,WEST   82 STREET,ADDRESS,NEW YORK,CENTRAL PARK WEST,,Closed,,The Police Department issued a summons in response to the complaint.,06/19/2023 03:09:22 PM,07 MANHATTAN,06,Precinct 20,,MANHATTAN,992099,224229,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78212955087735,-73.97165804233954,POINT (-73.97165804234 40.782129550877)
57950057,06/20/2023 03:16:53 PM,12/14/2023 09:27:11 AM,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Unsafe Driving,Street,10023,36 CENTRAL PARK WEST,CENTRAL PARK WEST,WEST   63 STREET,WEST   64 STREET,WEST   63 STREET,WEST   64 STREET,ADDRESS,NEW YORK,CENTRAL PARK WEST,,Closed,,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",07/10/2024 11:01:38 AM,07 MANHATTAN,06,Precinct 20,1011160029,MANHATTAN,989842,220157,ONLINE,Unspecified,MANHATTAN,,,"36 CENTRAL PARK WEST, MANHATTAN (NEW YORK), NY, 10023",,,,,40.77095469856518,-73.97981123309117,POINT (-73.979811233091 40.770954698565)
57956870,06/20/2023 12:32:52 PM,06/20/2023 01:07:55 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11206,28 DEBEVOISE STREET,DEBEVOISE STREET,GRAHAM AVENUE,HUMBOLDT STREET,GRAHAM AVENUE,HUMBOLDT STREET,ADDRESS,BROOKLYN,DEBEVOISE STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/20/2023 01:07:59 PM,01 BROOKLYN,34,Precinct 90,3031270001,BROOKLYN,1000418,194924,PHONE,Unspecified,BROOKLYN,,,,,,,,40.7016833491001,-73.9416894072395,POINT (-73.941689407239 40.7016833491)
57953072,06/20/2023 07:07:31 AM,06/20/2023 08:26:01 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11235,2309 AVENUE Z,AVENUE Z,EAST   23 STREET,JEROME AVENUE,EAST   23 STREET,JEROME AVENUE,ADDRESS,BROOKLYN,AVENUE Z,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/20/2023 08:26:05 AM,15 BROOKLYN,48,Precinct 61,3074410537,BROOKLYN,999208,153823,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.58887213511116,-73.94614445818458,POINT (-73.946144458185 40.588872135111)
57960506,06/21/2023 12:30:14 PM,02/12/2024 04:04:45 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,N/A,Street,11372,34 AVENUE,34 AVENUE,34 AVENUE,82 STREET,34 AVENUE,82 STREET,INTERSECTION,,,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",02/12/2024 04:04:48 PM,03 QUEENS,25,Precinct 115,,QUEENS,1016101,213902,PHONE,Unspecified,QUEENS,,,,,,,,40.75373073496746,-73.88503821041631,POINT (-73.885038210416 40.753730734967)
57947942,06/19/2023 08:13:00 PM,06/21/2023 11:38:00 AM,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,,Sidewalk,10314,39 FOREST STREET,FOREST STREET,RICHMOND AVENUE,JONES STREET,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Sanitation collected the E-waste.,06/21/2023 11:38:00 AM,02 STATEN ISLAND,50,Precinct 121,5021580014,STATEN ISLAND,938860,160038,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.60582743018845,-74.16346604647799,POINT (-74.163466046478 40.605827430188)
57951560,06/20/2023 12:48:43 PM,06/20/2023 01:11:48 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,10002,45 RIVINGTON STREET,RIVINGTON STREET,FORSYTH STREET,ELDRIDGE STREET,FORSYTH STREET,ELDRIDGE STREET,ADDRESS,NEW YORK,RIVINGTON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,06/20/2023 01:11:54 PM,03 MANHATTAN,01,Precinct 5,1004207502,MANHATTAN,986738,201911,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.720875423620654,-73.99102433685879,POINT (-73.991024336859 40.720875423621)
57944963,06/19/2023 09:09:18 AM,06/21/2023 03:06:18 PM,DOT,Department of Transportation,Street Condition,Defective Hardware,N/A,Street,11361,32 ROAD,32 ROAD,32 ROAD,215 PLACE,32 ROAD,215 PLACE,INTERSECTION,,,,Closed,,The Department of Transportation inspected the condition and sent notice to responsible party. Temporary repairs were made to make the area safe.,06/21/2023 03:06:22 PM,11 QUEENS,19,Precinct 111,,QUEENS,1047881,221239,PHONE,Unspecified,QUEENS,,,,,,,,40.773697251377094,-73.77026362763549,POINT (-73.770263627635 40.773697251377)
57949733,06/20/2023 11:15:47 AM,10/24/2024 02:01:26 PM,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,11357,162-08 12 ROAD,12 ROAD,162 STREET,166 STREET,162 STREET,166 STREET,ADDRESS,WHITESTONE,12 ROAD,,Closed,,"The New York City Economic Development Corporation determined that this issue is not within its jurisdiction because the helicopter did not belong to a tour company departing from a NYC heliport.Â  Instead, it was most likely a law enforcement or news gathering helicopter not subject to the routing protocols established for tour helicopters. It may also have been a helicopter that departed as a charter or tour from another City but flew over NYC airspace. Helicopter tours originating from outside NYC are not subject to the same City regulations as tours departing from heliports managed by NYCEDC. Any City regulation of these flights is pre-empted by federal law and subject only to the jurisdiction of the Federal Aviation Administration. To file a complaint with the FAA, you can contact the New York Flight Standards District Office at the following web address:Â https://www.faa.gov/about/office_org/field_offices/fsdo/",10/24/2024 02:01:30 PM,07 QUEENS,19,Precinct 109,4045930051,QUEENS,1039693,227254,ONLINE,Unspecified,QUEENS,,,,,,,,40.79026193589992,-73.79977622082558,POINT (-73.799776220826 40.7902619359)
57951101,06/20/2023 04:59:16 PM,06/27/2023 02:43:13 PM,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Dismiss Violation Owner Fixed,Sidewalk,10307,183 YETMAN AVENUE,YETMAN AVENUE,ARTHUR KILL ROAD,CRAIG AVENUE,ARTHUR KILL ROAD,CRAIG AVENUE,ADDRESS,STATEN ISLAND,YETMAN AVENUE,,Closed,,"The Department of Transportation is unable to schedule a sidewalk dismissal inspection because there is no record of a permit to make a sidewalk repair. Owner must obtain a permit of record. Once a permit is obtained, the owner must call 3-1-1 to make another request for sidewalk dismissal - work done by owner.",06/27/2023 02:43:17 PM,03 STATEN ISLAND,51,Precinct 123,5080240001,STATEN ISLAND,915936,125975,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.512184354114,-74.24567936729387,POINT (-74.245679367294 40.512184354114)
